Unique ID,TV Show Title,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres,Total Occ
tt7122440,NTR: Netsuzou Trap,5.0,2017, ,,9,"[' Short', ' Drama']",0.0
tt2976010,Upin & Ipin,5.8,2007, ,TV-Y,7,"[' Comedy', ' Family']",0.0
tt10102522,Drifters,7.6,2019),(2019,,2,[],0.0
tt0380941,Penny Crayon,6.8,1989,1990,,10,[' Family'],0.0
tt5057998,Loulou de Montmartre,8.6,2007, ,,,"[' Adventure', ' Crime']",0.0
tt7670550,Crash Zoom,8.2,2015, ,TV-14,5,"[' Short', ' Comedy']",0.0
tt9909786,Caillou Gets Grounded: The Show,4.6,2019, ,TV-PG,45,[],0.0
tt11750090,Jewelpet Sunshine,8.3,2011,2012,,,[' Fantasy'],0.0
tt3104096,Warukyûre romantse,6.3,2013, ,,23,"[' Romance', ' Sport']",0.0
tt11521370,Leo Da Vinci,7.9,2019, ,,13,[' Adventure'],0.0
tt1430135,The Wotwots,4.7,2009, ,,10,[' Family'],0.0
tt10157594,Thakumar Jhuli,6.4,I) (2019, ,,,"[' Family', ' Fantasy']",0.0
tt0928095,Kiba,7.3,2006,2007,,,"[' Action', ' Adventure']",0.0
tt1127249,Karin,6.9,2005,2006,TV-PG,23,"[' Comedy', ' Fantasy']",0.0
tt5536392,Henry Danger Motion Comic,6.1,2015, ,,,"[' Action', ' Adventure']",0.0
tt15047854,Sonichu: The Animated Series,7.8,2009,2010,,6,"[' Action', ' Adventure']",0.0
tt16274142,The Chicken City,8.4,2021, ,,,"[' Comedy', ' Reality-TV']",0.0
tt1483164,Nick and Perry,6.3,2000, ,,13,[' Family'],0.0
tt0284738,Once Upon a Time... The Explorers,7.5,1996,1997,,30,"[' Family', ' History']",0.0
tt7358910,Leo and Tig,7.5,2016, ,,11,"[' Short', ' Adventure']",0.0
tt0115162,Eagle Riders,8.0,1996,1997,,20,"[' Action', ' Adventure']",0.0
tt9203064,Kulipari: Dream Walker,7.5,2018),(2018,,,"[' Action', ' Fantasy']",0.0
tt0264281,Nazca,6.6,1998, ,,,"[' Action', ' Drama']",0.0
tt6622518,Boing the Play Ranger,8.0,2013, ,,,[],0.0
tt5471188,Mansour,4.9,2012, ,,,"[' Comedy', ' Family']",0.0
tt1234588,The Secret Garden Animated,7.7,1991,1992,,30,[' Drama'],0.0
tt1155604,Bamboo Blade,7.3,2007,2008,TV-PG,,"[' Comedy', ' Drama']",0.0
tt0193549,Tabaluga,5.9,1994,2004,,22,[],0.0
tt1494023,Fairy Tale Police Department,7.4,2002),(2002,TV-Y7,24,"[' Adventure', ' Comedy']",0.0
tt1629042,Little Krishna,8.1,2009),(2009,,23,[],0.0
tt15048230,Chikn Nuggit,9.3,2020, ,TV-PG,,"[' Comedy', ' Fantasy']",0.0
tt12814598,Those Snow White Notes,7.5,2021, ,,,"[' Drama', ' Music']",0.0
tt10394790,The Bravest Knight,6.8,2019),(2019,TV-G,12,[' Family'],2.0
tt1490066,Sweet Blue Flowers,7.0,2009),(2009,,23,"[' Drama', ' Romance']",0.0
tt1747905,Zevo-3,5.7,2010,2011,TV-Y7,,"[' Action', ' Adventure']",0.0
tt4219158,Unlimited Fafnir,5.6,2015, ,TV-13,24,"[' Fantasy', ' Romance']",0.0
tt17642570,Tara Duncan,5.8,2021, ,,13,[' Adventure'],0.0
tt1857425,Seinto Seiya: Meio Hades Elysion-hen,8.1,2008, ,,25,"[' Action', ' Adventure']",0.0
tt4872358,Two More Eggs,5.6,2015,2017,TV-Y7,,"[' Short', ' Comedy']",0.0
tt0378730,Yukikaze,7.2,2002, ,,47,"[' Action', ' Adventure']",0.0
tt0295765,Reign: The Conqueror,7.0,1997,2000,TV-14,30,"[' Action', ' Adventure']",0.0
tt0282312,Nightwalker: Midnight Detective,6.9,1998),(1998,Not Rated,25,"[' Action', ' Comedy']",0.0
tt0287192,All-New Dennis the Menace,7.1,1993),(1993,,,"[' Comedy', ' Family']",0.0
tt0111911,Cartoon Planet,8.5,1995,1999,TV-Y7,,"[' Comedy', ' Musical']",0.0
tt7537488,Sagrada Reset,7.3,2017),(2017,TV-14,,"[' Drama', ' Fantasy']",0.0
tt0293726,Cubix: Robots for Everyone,6.0,2001,2004,TV-Y,24,"[' Family', ' Sci-Fi']",0.0
tt14740742,Inazuma Eleven: Orion no Kokuin,7.5,2018,2019,,,[' Sport'],0.0
tt0179597,Mutant League,7.7,1994, ,TV-Y7-FV,,"[' Action', ' Horror']",0.0
tt2403697,Oh Noah!,8.2,2011, ,TV-Y,,[],0.0
tt0855525,Little Red Tractor,6.5,2003, ,,10,[' Family'],0.0
tt0337769,Mahoromatic,6.8,2001,2003,TV-MA,24,"[' Action', ' Comedy']",0.0
tt1092076,Mega Man Star Force,7.7,2006, ,TV-Y7,90,[],0.0
tt12285778,Super Cub,7.3,2021, ,TV-14,,"[' Adventure', ' Drama']",0.0
tt8090284,Tri kota,7.1,2015, ,,5,"[' Short', ' Adventure']",0.0
tt19879562,Dragon's Disciple,8.0,2022, ,,18,[' Action'],0.0
tt0973423,Jyu oh sei,6.9,2006),(2006,TV-14,,"[' Drama', ' Mystery']",0.0
tt7639726,Kral Sakir,6.1,2016, ,,,[' Comedy'],0.0
tt0165600,Video Power,7.3,1990,1992,TV-Y7,30,"[' Family', ' Game-Show']",0.0
tt5903040,This Art Club Has a Problem!,6.6,2016, ,TV-PG,24,"[' Comedy', ' Romance']",0.0
tt5221566,Pat the Dog,6.4,2017, ,TV-Y7,7,"[' Comedy', ' Family']",0.0
tt11570892,"I, Elvis Riboldi",6.3,2020, ,,11,[' Comedy'],0.0
tt3444608,The Qwaser of Stigmata II,5.7,2011, ,TV-MA,24,"[' Action', ' Comedy']",0.0
tt1596130,Le petit Nicolas,7.0,2009, ,,13,[],0.0
tt5839698,The Morose Mononokean,7.1,2016, ,TV-PG,24,"[' Comedy', ' Drama']",0.0
tt10054654,Tokunana,6.6,2019),(2019,,,"[' Action', ' Adventure']",0.0
tt0294166,Pigs Next Door,7.9,2000),(2000,,,[' Family'],0.0
tt0108954,Tekkaman Blade,8.1,1992, ,,19,"[' Action', ' Adventure']",0.0
tt0218796,Xyber 9: New Dawn,7.1,1999,2007,TV-Y7,,"[' Action', ' Adventure']",0.0
tt6240606,The ZhuZhus,5.2,2016,2017,TV-G,22,"[' Adventure', ' Comedy']",0.0
tt3103208,We Without Wings: Under the Innocent Sky,6.2,2011, ,TV-MA,,"[' Comedy', ' Drama']",0.0
tt8591984,Treehouse Detectives,7.9,2018, ,TV-Y7,,"[' Short', ' Mystery']",0.0
tt13009190,Idoly Pride,8.3,2021, ,,,"[' Drama', ' Fantasy']",0.0
tt4964452,The Adventures of Tenali Raman,7.4,2003, ,,,"[' Adventure', ' Comedy']",0.0
tt3601886,Cartoon Hook-Ups,6.9,2012, ,,,[],0.0
tt1944331,Fizzy's Lunch Lab,7.2,2009, ,TV-Y,,[],0.0
tt0852880,Samurai Deeper Kyo,6.7,2002, ,TV-PG,25,[' Action'],0.0
tt6460600,BanG Dream!,6.7,2017, ,TV-14,24,"[' Comedy', ' Drama']",0.0
tt0204443,Kyô kara Ore wa!!,7.6,1994, ,,,[],0.0
tt1976263,Pop Pixie,5.7,2011, ,TV-G,13,[' Fantasy'],0.0
tt6545722,Karas,7.2,2005,2007,,30,"[' Action', ' Fantasy']",0.0
tt1685313,Stella and Sam,8.4,2011, ,TV-Y,23,[' Family'],0.0
tt1588141,The Twisted Whiskers Show,6.8,2009,2010,TV-G,30,"[' Comedy', ' Family']",0.0
tt15526688,Charlie the Unicorn,8.3,2005,2021,,,"[' Short', ' Comedy']",0.0
tt3759640,Momo Kyun Sword,6.0,2014, ,TV-14,,"[' Comedy', ' Fantasy']",0.0
tt4236204,Marcus Level,7.8,2014, ,TV-Y7,,"[' Adventure', ' Comedy']",0.0
tt9335794,Interface,8.9,2017, ,,,[],0.0
tt7310858,JingleKids,8.6,2016, ,TV-Y7,11,"[' Adventure', ' Comedy']",0.0
tt0479783,Yakitate!! Japan,7.7,2004,2006,TV-PG,,[' Comedy'],0.0
tt0819152,Gloria's House,7.8,2000, ,TV-Y7,24,[' Comedy'],0.0
tt1424033,07-Ghost,6.9,2009),(2009,TV-14,23,"[' Action', ' Drama']",0.0
tt0346285,Gokinjo monogatari,8.1,1995,1996,,25,[],0.0
tt0877508,Jigoku sensei Nube,6.8,1996,1997,,24,"[' Action', ' Comedy']",0.0
tt7619232,Liverspots and Astronots,7.2,2018),(2018,,,[],0.0
tt13513950,Mahabharat: Ant Ya Arambh,8.2,2020, ,,,[],0.0
tt3791856,Dinofroz,6.0,2011, ,TV-Y7,25,[],0.0
tt12313666,Thomas & Friends Storytime,4.6,2020, ,,,"[' Family', ' Fantasy']",0.0
tt10534392,Inazuma Eleven Ares,6.6,2018),(2018,TV-Y7,,[' Sport'],0.0
tt1853946,Dr. Dimensionpants,3.7,2014, ,,,"[' Action', ' Adventure']",0.0
tt6833396,Wishfart,5.7,2017, ,,11,"[' Comedy', ' Fantasy']",0.0
tt0176364,Crapston Villas,7.3,1995,1998,,10,[' Animation'],0.0
tt4576386,Mini Ninjas,6.2,2015, ,,13,[],0.0
tt3303944,Zero no tsukaima F,7.4,2012),(2012,TV-13,24,"[' Comedy', ' Drama']",0.0
tt5613762,George of the Jungle,5.5,2015,2017,,12,[],0.0
tt1141604,Tokko - 特公,6.5,2006, ,,,"[' Action', ' Crime']",0.0
tt1814277,Paddington Bear,7.7,1989,1990,Not Rated,30,[],0.0
tt3893028,Comedy Blaps,8.6,2011, ,,,"[' Short', ' Comedy']",0.0
tt19816114,VShojo: Mythos,9.2,2022, ,,,[' Fantasy'],0.0
tt12723962,Mystery Lab,7.4,2020),(2020,TV-PG,,"[' Animation', ' Comedy']",0.0
tt2314706,Oishi High School Battle,7.0,2012,2014,TV-MA,,"[' Comedy', ' Family']",0.0
tt0431562,Pretear,7.1,2001, ,TV-PG,25,"[' Adventure', ' Fantasy']",0.0
tt0328788,Power Stone,6.9,1999),(1999,,,"[' Action', ' Adventure']",0.0
tt0473578,Genshiken,7.5,2004, ,PG-13,25,[' Comedy'],0.0
tt3913202,Fate/kaleid liner Prisma Illya 2wei,6.3,2014, ,TV-14,24,"[' Action', ' Comedy']",0.0
tt2289228,Tooned,8.0,2012, ,,4,"[' Comedy', ' Sport']",0.0
tt3639864,Himegoto,5.0,2014),(2014,,4,[' Comedy'],0.0
tt6851660,Nils Holgersson,5.8,2017, ,,13,[],0.0
tt1716710,Toy Story Treats,7.1,1996,2000,,,"[' Short', ' Comedy']",0.0
tt5877116,Endride,6.4,2016, ,TV-14,23,"[' Adventure', ' Fantasy']",0.0
tt5345050,Please Tell Me! Galko-chan,7.0,2016,2017,TV-14,8,[' Comedy'],0.0
tt3475064,Mekakucity Actors,6.5,2014, ,,25,"[' Action', ' Comedy']",0.0
tt21001320,Prima Doll,6.3,2022, ,,,"[' Drama', ' Sci-Fi']",0.0
tt1634548,Marriage of God & Soul Godannar!!,6.8,2003,2004,TV-MA,25,"[' Action', ' Comedy']",0.0
tt2073864,C³: C Cube,6.1,2011,2012,TV-MA,,"[' Action', ' Comedy']",0.0
tt7094632,Kitty Is Not a Cat,7.9,2018, ,,,[],0.0
tt0364865,RoboRoach,6.8,2002,2004,TV-Y,30,[' Comedy'],0.0
tt0356258,Free for All,6.8,2003),(2003,TV-MA,26,[' Comedy'],0.0
tt1291491,Princess Resurrection,6.5,2007,2008,TV-PG,,"[' Action', ' Comedy']",0.0
tt6495788,We're Lalaloopsy,6.5,2017),(2017,,,[],0.0
tt0983204,Popotan,6.4,2003, ,TV-MA,,"[' Comedy', ' Drama']",0.0
tt2575722,Hakkenden: Eight Dogs of the East,6.8,2013),(2013,,,[],0.0
tt6142628,The Great Passage,7.4,2016, ,,22,"[' Drama', ' Romance']",0.0
tt0328055,Larry Boy: The Cartoon Adventures,6.7,2002,2003,TV-Y7,60,"[' Action', ' Adventure']",0.0
tt3857708,Fleabag Monkeyface,1.4,2011,2012,TV-Y7,,[],0.0
tt8993614,Uchi no Maid ga Uzasugiru,6.2,2018, ,,23,[' Comedy'],0.0
tt0429462,Time-Jam - Valérian & Laureline,7.5,2007,2008,,26,"[' Adventure', ' Family']",0.0
tt13405764,Night Head 2041,6.2,2021, ,,,"[' Action', ' Crime']",0.0
tt6004806,Kung Fu Panda,7.4,2014, ,,,"[' Comedy', ' Family']",0.0
tt9336138,Nussa,8.6,2018, ,TV-G,4,"[' Short', ' Adventure']",0.0
tt0424611,Da Boom Crew,2.4,2004,2005,TV-Y,,"[' Action', ' Family']",0.0
tt1227046,Shadow Star Narutaru,6.4,2003, ,Not Rated,25,"[' Drama', ' Fantasy']",0.0
tt0108850,Marmalade Boy,7.1,1994,2005,Not Rated,30,"[' Comedy', ' Drama']",0.0
tt0872308,Noein: To Your Other Self,7.5,2005,2006,TV-PG,25,"[' Action', ' Adventure']",0.0
tt0854504,Freak Show,5.0,2006),(2006,TV-MA,30,[' Comedy'],1.0
tt0211605,Saber Marionette J,7.4,1996,1997,Unrated,30,"[' Romance', ' Animation']",0.0
tt9828800,Senryuu Girl,7.0,2019, ,,12,"[' Comedy', ' Drama']",0.0
tt9575040,Girly Air Force,6.3,2019),(2019,,25,"[' Comedy', ' Romance']",0.0
tt4654650,My Life Me,4.1,2010,2011,TV-Y7,22,"[' Comedy', ' Family']",0.0
tt0391679,Poko,6.3,2003, ,,30,"[' Comedy', ' Family']",0.0
tt3052798,Packages from Planet X,7.1,2013,2014,TV-Y7,,[],0.0
tt4576408,Ninja Slayer,6.1,2015, ,TV-14,12,"[' Action', ' Fantasy']",0.0
tt10139982,HobbyKids Adventures,2.9,2019, ,,,"[' Comedy', ' Family']",0.0
tt10545652,Vlad Love,5.8,2020, ,,,"[' Comedy', ' Fantasy']",0.0
tt8020634,18If,5.6,2017),(2017,TV-MA,23,[' Mystery'],0.0
tt6757628,Space Ranger Roger,7.7,2017, ,,,[],0.0
tt1043815,Best Ed,6.6,2008, ,TV-G,11,[' Comedy'],0.0
tt8189276,Phantom in the Twilight,5.7,2018, ,,,"[' Adventure', ' Drama']",0.0
tt1169193,"Goodbye, Mr. Despair",7.6,2007),(2007,,24,"[' Comedy', ' Drama']",0.0
tt5241080,Concrete Revolutio,6.3,2015,2016,TV-14,24,"[' Action', ' Adventure']",0.0
tt1506339,Eve no jikan,7.8,2008,2009,,15,[' Sci-Fi'],0.0
tt7899522,Gegege no Kitaro,7.5,2018, ,TV-PG,23,"[' Adventure', ' Fantasy']",0.0
tt12372034,Zenimation,7.4,2020, ,TV-PG,8,"[' Short', ' Family']",0.0
tt5753428,"Eena, Meena, Deeka",5.2,2015, ,,,[],0.0
tt0386215,Long Ago and Far Away,8.7,1989,1993,,,"[' Drama', ' Family']",0.0
tt2250100,The Ambition of Oda Nobuna,6.5,2012, ,TV-14,25,"[' Action', ' Comedy']",0.0
tt9626026,Super Zach,8.3,2018, ,,,"[' Action', ' Adventure']",0.0
tt5683612,Amagami SS+ Plus,6.7,2012, ,,24,"[' Drama', ' Romance']",0.0
tt4291128,Yatterman Night,6.3,2015),(2015,TV-14,,"[' Action', ' Adventure']",0.0
tt0439386,New MacDonald's Farm,6.0,2004, ,,30,[' Family'],0.0
tt1132203,Ef: A Tale of Memories.,7.5,2007),(2007,TV-MA,,"[' Comedy', ' Drama']",0.0
tt0756486,Get Ed,6.4,2005,2006,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt2230531,Senki Zessho Symphogear,6.4,2012, ,,,"[' Action', ' Music']",0.0
tt0262147,Aaagh! It's the Mr. Hell Show!,7.2,2000,2002,,25,[' Comedy'],0.0
tt0115209,Hurricanes,6.9,1993,1997,,30,"[' Short', ' Adventure']",0.0
tt0415424,Fatherhood,5.1,2004,2005,TV-G,,[' Comedy'],0.0
tt2250040,Good Luck Girl!,7.2,2012),(2012,TV-14,23,"[' Comedy', ' Fantasy']",0.0
tt1868402,Dragon Crisis!,6.0,2011, ,,,"[' Action', ' Fantasy']",0.0
tt0298707,Ultimate Book of Spells,6.8,2001, ,,,"[' Action', ' Fantasy']",0.0
tt0136640,The Forgotten Toys,7.6,1997,1999,,15,[],0.0
tt7818360,Super Truck of Car City,5.6,2016,2019,,5,[' Family'],0.0
tt10964902,Topo Gigio,7.5,2020, ,,,[],0.0
tt8970244,16 Hudson,6.8,2018, ,,,[],0.0
tt10643224,Toontubers,8.9,2016, ,,15,"[' Action', ' Comedy']",0.0
tt0302067,The Three Friends... and Jerry,6.5,1999),(1999,,30,"[' Comedy', ' Family']",0.0
tt9165454,Middle School Moguls,8.5,2019),(2019,TV-Y7,,"[' Short', ' Adventure']",1.0
tt1352417,Kurokami: The Animation,6.9,2009),(2009,,23,"[' Action', ' Adventure']",0.0
tt0903751,Acceptable TV,7.3,2007),(2007,,,"[' Comedy', ' Game-Show']",0.0
tt9828562,Hitori Bocchi's OO Lifestyle,7.1,2019, ,,23,"[' Comedy', ' Drama']",0.0
tt7318766,Turn & Learn ABCs: Super Simple,6.2,2016,2018,,,[],0.0
tt0305003,Blake et Mortimer,7.5,1997),(1997,,52,"[' Adventure', ' Crime']",0.0
tt0861287,Rozen Maiden,7.0,2004,2006,TV-14,24,"[' Adventure', ' Comedy']",0.0
tt1051943,Montana Jones,7.8,1994,1995,,30,"[' Adventure', ' Comedy']",0.0
tt0407447,Shorties Watchin' Shorties,6.4,2004),(2004,TV-14,30,[' Animation'],0.0
tt12987664,Mundo Bita,8.6,2013,2019,,,"[' Family', ' Musical']",0.0
tt0837069,Viva Piñata,5.7,2006,2010,TV-Y,,"[' Comedy', ' Family']",0.0
tt3169640,Yozakura Quartet: Hana no Uta,7.3,2013,2014,,,"[' Action', ' Fantasy']",0.0
tt2904686,Love Lab,6.9,2013),(2013,,25,"[' Comedy', ' Romance']",0.0
tt12719686,Super Sema,8.2,2021, ,,,[],0.0
tt2542954,Space Racers,7.4,2014, ,TV-Y,22,"[' Family', ' Sci-Fi']",0.0
tt15745348,Mermaid High,8.7,2021,2022,,2,"[' Short', ' Action']",0.0
tt2722544,Saladin,8.6,2010, ,,24,[],0.0
tt0109915,Gogs,8.2,1995, ,Unrated,5,[' Comedy'],0.0
tt11626010,Wild Life,5.9,2020, ,TV-MA,12,"[' Short', ' Comedy']",0.0
tt2703706,Arata the Legend,6.6,2013, ,,24,[],0.0
tt1449004,Polyphonica Crimson S,7.0,2009, ,,,"[' Drama', ' Fantasy']",0.0
tt6927446,"Arjun, Prince of Bali",7.2,2014,2017,,,[],0.0
tt3199286,No-Rin,6.3,2014, ,TV-MA,25,"[' Comedy', ' Romance']",0.0
tt6751440,Yo Yo,8.2,2017, ,,7,[],0.0
tt10443562,Keymon Ache,7.8,2011, ,,,[],0.0
tt5567348,High School Fleet,7.2,2016, ,,,"[' Action', ' Drama']",0.0
tt1962939,Kung Fu Dino Posse,6.0,2009,2011,TV-Y7,22,[' Comedy'],0.0
tt0373507,Corduroy,7.8,2000, ,,30,[' Family'],0.0
tt12768008,D4DJ: First Mix,8.2,2020, ,,,"[' Comedy', ' Music']",0.0
tt8795248,Tachibanakan Triangle,5.4,2018),(2018,TV-PG,,"[' Short', ' Comedy']",0.0
tt3985242,Orenchi no Furo Jijou,6.4,2014),(2014,,,"[' Comedy', ' Fantasy']",0.0
tt1238940,Bunnytown,7.0,2007,2008,TV-Y,,[' Family'],0.0
tt1027544,Roary the Racing Car,5.6,2007,2011,TV-Y,,[' Family'],0.0
tt0341775,Flipper & Lopaka,6.1,1999,2005,,,"[' Adventure', ' Comedy']",0.0
tt0485069,Seinto Seiya: Meiou Hades Meikai Hen,8.2,2005, ,,25,"[' Action', ' Adventure']",0.0
tt0361155,Magic Adventures of Mumfie,7.7,1994, ,TV-Y,,"[' Family', ' Fantasy']",0.0
tt0185084,Lavender Castle,8.2,1999,2000,,10,"[' Adventure', ' Family']",0.0
tt3776674,Starters,7.3,2013, ,Not Rated,45,"[' Comedy', ' Drama']",0.0
tt1393908,Cosmic Quantum Ray,6.0,2007, ,TV-Y7-FV,22,[' Family'],0.0
tt9741332,Rev & Roll,4.1,2019, ,,,"[' Action', ' Crime']",0.0
tt1314080,Rock of Love: Charm School,5.0,2008, ,,,"[' Comedy', ' Fantasy']",0.0
tt11122274,Team DroniX,8.0,2019, ,,,"[' Action', ' Adventure']",0.0
tt0976008,El Cazador de la Bruja,6.9,2007, ,TV-14,,"[' Action', ' Adventure']",0.0
tt1685408,Mitsudomoe,7.5,2010,2011,,25,[' Comedy'],0.0
tt5116628,Looped,5.1,2015,2016,TV-Y,22,"[' Comedy', ' Family']",0.0
tt0796568,The Enchanted World of Brambly Hedge,8.5,1996,2000,TV-Y,30,[' Family'],0.0
tt12350092,Gibiate,4.2,2020, ,,24,"[' Action', ' Adventure']",0.0
tt3957472,Laughing Under the Clouds,6.9,2014, ,,,"[' Action', ' Drama']",0.0
tt13858852,Star Stable: Mistfall,9.0,2021, ,,6,[],0.0
tt0098861,Merrie Melodies: Starring Bugs Bunny and Friends,8.3,1990,1993,,23,"[' Family', ' Comedy']",0.0
tt7038098,Space Chickens in Space,7.0,2018,2019,,11,"[' Comedy', ' Sci-Fi']",0.0
tt12740488,Paprika,8.0,2018, ,,11,[' Family'],0.0
tt0111897,Blue Seed,7.0,1994,1995,TV-14,25,"[' Action', ' Adventure']",0.0
tt0373563,Master Keaton,8.1,1998,2000,,30,"[' Action', ' Adventure']",0.0
tt3796970,Pip Ahoy!,8.1,2014, ,,11,[],0.0
tt8709812,Super Mario Bros. Z,8.6,2016, ,TV-PG,,"[' Action', ' Adventure']",0.0
tt0887233,The Secret Show,7.1,2006,2007,TV-Y,,"[' Adventure', ' Comedy']",0.0
tt8454808,Robozuna,6.8,2018, ,,22,[' Family'],0.0
tt7768502,Shin Chan,8.3,2002),(2002,,,[' Comedy'],0.0
tt2269658,Doozers,7.3,2012,2018,,11,[' Family'],0.0
tt14924740,Deep Insanity: The Lost Child,5.3,2021, ,,,"[' Action', ' Sci-Fi']",0.0
tt2292210,Doraleous and Associates: The Series,9.1,2012, ,,,[],0.0
tt6927444,DC Super Hero Girls: Super Shorts,7.2,2019, ,,,"[' Short', ' Action']",0.0
tt1729627,Star Driver,6.2,2010, ,TV-14,,"[' Action', ' Romance']",0.0
tt21971750,Story Time Book: Read-Along,9.4,2022, ,,,[],0.0
tt15143082,The Sonic & Knuckles Show,8.3,2019, ,,,"[' Action', ' Comedy']",0.0
tt1170225,Green Green,5.9,2003),(2003,TV-MA,,"[' Comedy', ' Romance']",0.0
tt9289440,Saberspark,7.7,2011, ,TV-PG,,[],0.0
tt0454343,Firehouse Tales,7.2,2005,2007,TV-Y,30,[],0.0
tt7023206,Minecraft Diaries,8.7,2015, ,,,[],0.0
tt2127216,Un-Go,6.6,2011),(2011,TV-14,24,"[' Crime', ' Drama']",0.0
tt5827092,Macross Delta,5.9,2015,2016,,24,"[' Action', ' Sci-Fi']",0.0
tt12150560,Tamayomi: The Baseball Girls,6.6,2020, ,TV-14,,[' Sport'],0.0
tt6979430,Masha's Spooky Stories,5.3,2012),(2012,,22,[],0.0
tt1893520,C,6.6,2011, ,TV-14,23,"[' Action', ' Fantasy']",0.0
tt15447298,Holo no Graffiti,8.0,2019, ,,,[' Comedy'],0.0
tt0877507,Buso Renkin,6.8,2006,2007,TV-14,,"[' Action', ' Adventure']",0.0
tt0243076,The Moxy & Flea Show,7.2,1995),(1995,TV-Y7,60,[' Comedy'],0.0
tt13243914,Woman in the Book,5.4,2021, ,,,"[' Drama', ' Fantasy']",0.0
tt8091356,Fantasy Patrol,7.9,2016, ,,11,"[' Short', ' Adventure']",0.0
tt1790606,Wlatcy móch,5.6,2006, ,,25,[' Comedy'],0.0
tt10116944,Gemusetto Machu Picchu,6.9,2019,2020,TV-MA,257,"[' Comedy', ' Fantasy']",0.0
tt6206772,Legend of the Galactic Heroes Gaiden,8.3,1998,2000,,25,"[' Action', ' Drama']",0.0
tt4573608,Get Blake!,5.4,2015, ,TV-Y7,22,[],0.0
tt2917816,Transformers Generation 2,7.1,1992,1994,TV-Y7,30,"[' Action', ' Adventure']",0.0
tt4061284,Gundam Build Fighters Try,7.0,2014,2015,TV-PG,25,"[' Action', ' Comedy']",0.0
tt0341997,Wicked!,7.6,2001, ,Unrated,30,"[' Adventure', ' Drama']",0.0
tt0800969,Les enquêtes de Chlorophylle,8.2,1992,1993,,13,[' Family'],0.0
tt1025104,009-1,6.4,2006,2007,TV-MA,,"[' Action', ' Crime']",0.0
tt0891369,Bernard,6.0,1998,2012,TV-Y,3,"[' Comedy', ' Family']",0.0
tt10954084,Sakura Wars: The Animation,6.0,2020, ,,,"[' Action', ' Sci-Fi']",0.0
tt0497546,Gerald McBoing Boing,5.4,2005, ,TV-Y,22,"[' Comedy', ' Family']",0.0
tt1104743,The Fantastic Voyages of Sinbad the Sailor,7.3,1996, ,,30,"[' Action', ' Adventure']",0.0
tt0833572,Galaxy Angel,6.8,2000,2005,TV-14,,"[' Comedy', ' Sci-Fi']",0.0
tt0145639,Beast Wars II: Super Life-Form Transformers,6.8,1998, ,,30,"[' Action', ' Family']",0.0
tt10544020,Mr. Magoo,7.0,2019, ,T,7,"[' Adventure', ' Comedy']",0.0
tt2779884,Q Pootle 5,7.8,2013, ,,11,[],0.0
tt0115388,Testament: The Bible in Animation,7.3,1996),(1996,TV-G,,"[' Drama', ' Family']",0.0
tt0841066,Flatmania,6.6,2004, ,,13,[],0.0
tt1815065,Heroman,7.1,2010, ,,,"[' Action', ' Sci-Fi']",0.0
tt12445404,S.A.L.E.M.,8.6,2020, ,,,[],0.0
tt2194356,Meine Freundin Conni,6.7,2012, ,,,"[' Comedy', ' Family']",0.0
tt0138224,BattleTech: The Animated Series,6.7,1994, ,,,"[' Action', ' Sci-Fi']",0.0
tt1108602,Shadow of the Elves,7.2,2004, ,,30,"[' Family', ' Fantasy']",0.0
tt1056456,Slacker Cats,6.7,2007,2009,TV-14,,[' Comedy'],0.0
tt7533146,Barbie Dreamtopia,6.1,2017,2018,TV-G,10,[' Family'],0.0
tt13979288,Kayko and Kokosh,6.3,2021, ,TV-PG,15,"[' Action', ' Adventure']",0.0
tt1300172,Earl and Fairy,6.7,2008),(2008,TV-14,,"[' Comedy', ' Drama']",0.0
tt14769698,"The BeatBuds, Let's Jam!",6.9,2021, ,TV-Y,,[],0.0
tt3327726,Barry Tales,8.5,2013, ,TV-MA,,"[' Comedy', ' Crime']",0.0
tt1482965,Kobato.,7.3,2009, ,TV-PG,24,"[' Adventure', ' Comedy']",0.0
tt2392696,Kicked in the Nuts!,7.8,2003, ,,5,"[' Short', ' Comedy']",0.0
tt13057928,Daleks!,6.8,2020, ,,,[' Sci-Fi'],0.0
tt7056596,"Mr. Monkey, Monkey Mechanic",9.0,2017, ,,,[],0.0
tt9078540,Super Dinosaur,8.8,2018, ,TV-Y7,22,"[' Action', ' Adventure']",0.0
tt0808080,Lunar Jim,5.8,2006, ,,,"[' Adventure', ' Family']",0.0
tt5849156,Party Legends,7.1,2016, ,TV-MA,30,[],0.0
tt0220205,Chibi Maruko-chan,8.0,1995, ,,,"[' Comedy', ' Family']",0.0
tt0451002,Broken Saints,7.6,2001,2003,Not Rated,720,"[' Drama', ' Mystery']",0.0
tt15811920,Futsal Boys!!!!!,6.5,2022, ,,,[' Sport'],0.0
tt6135350,Occultic;Nine,6.5,2016),(2016,TV-14,24,"[' Mystery', ' Sci-Fi']",0.0
tt2180201,UFO Baby,8.0,1998,2002,,25,"[' Comedy', ' Sci-Fi']",0.0
tt3358452,Oneechan ga Kita,5.7,2014, ,,,[' Comedy'],0.0
tt10580768,My Sweet Tyrant,6.6,2018),(2018,,3,"[' Comedy', ' Romance']",0.0
